snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,SCGT_CHP,Wind,Wind offshore
2030-01-02 08:00:00,0.0,0.0,0.0,0.0,4970.207047441626,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,2877.79694794198,24715.976700505
2030-01-02 09:00:00,0.0,0.0,0.0,0.0,4549.646725215937,685.8999999994867,3895.00000001,0.0,2264.2179690393,0.0,0.0,2777.8741787541703,25375.743293117
2030-01-02 10:00:00,0.0,0.0,0.0,0.0,1727.674615737449,685.8999999994867,3895.00000001,0.0,7216.5595581193,0.0,0.0,2387.40938514888,26443.967764852
2030-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,685.8999999994867,3895.00000001,0.0,12028.1027704904,0.0,0.0,1958.0750191151171,26765.046370354
2030-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,685.8999999994867,3895.00000001,0.0,15125.04799372,0.0,0.0,1740.72238874809,26380.983627368
2030-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0,685.8999999994867,3895.00000001,0.0,15354.030224628,0.0,0.0,1703.07707975707,25638.723686555
2030-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,685.8999999994867,3895.00000001,0.0,11962.2026012281,0.0,0.0,1741.764971422757,24905.526930277
2030-01-02 15:00:00,0.0,0.0,0.0,0.0,2261.647120784554,685.8999999994867,3895.00000001,0.0,5805.7363794365,0.0,0.0,1803.8977563640701,24440.9420364
2030-01-02 16:00:00,0.0,0.0,0.0,0.0,10788.873535511035,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,1999.1382391754769,24460.296862494
2030-01-02 17:00:00,0.0,0.0,0.0,0.0,13681.886136134086,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,2087.602038249426,24186.233123987
2030-01-02 18:00:00,0.0,0.0,0.0,0.0,12912.752584546353,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,2167.203291745159,23861.464468432
2030-01-02 19:00:00,0.0,0.0,0.0,0.0,10646.319112614623,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,2266.5745565019697,23041.56168046
2030-01-02 20:00:00,0.0,0.0,0.0,0.0,12409.542851737659,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,2374.41230742066,20919.293875066
2030-01-02 21:00:00,0.0,0.0,0.0,0.0,10196.723576779263,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,2429.09422059825,18212.240958676
